Category,Item_Code,Price,Quantity,Source,Price_with_30_percent_markup
129,vi,0.334,7770,V2,0.43420000000000003
129,vi,0.361,421,V2,0.4693
129,vi,0.4,10830,V2,0.52
129,vi,0.667,8897,V2,0.8671000000000001
129,tg,0.951,189,V2,1.2363
129,tg,1.125,1000,V2,1.4625000000000001
129,tg,1.834,5286,V2,2.3842000000000003
129,tg,1.942,8286,V2,2.5246
129,tg,2.677,26,V2,3.4801
129,tg,4.48,360,V2,5.824000000000001
129,tg,4.716,10469,V2,6.130800000000001
129,ig,0.054,2,V2,0.0702
129,ig,0.059,1,V2,0.0767
129,ig,0.067,1153,V2,0.08710000000000001
129,ig,0.068,4936,V2,0.0884
129,ig,0.093,7626,V2,0.12090000000000001
129,ig,0.094,366,V2,0.1222
129,ig,0.098,1,V2,0.1274
129,ig,0.128,12,V2,0.16640000000000002
129,ig,0.151,635,V2,0.1963
129,ig,0.507,8491,V2,0.6591
129,tw,0.006,675,V2,0.0078000000000000005
129,tw,0.05,7770,V2,0.065
129,tw,0.054,1,V2,0.0702
129,tw,0.055,366,V2,0.07150000000000001
129,tw,0.066,10858,V2,0.0858
129,tw,0.098,1,V2,0.1274
129,tw,0.104,27,V2,0.1352
129,tw,0.134,7821,V2,0.17420000000000002
129,wa,0.25,788,V2,0.325
129,wa,0.29,7,V2,0.377
129,wa,0.337,1,V2,0.43810000000000004
129,wa,0.447,250,V2,0.5811000000000001
129,wa,0.634,447,V2,0.8242
129,wa,1.127,354,V2,1.4651
129,wa,1.507,5424,V2,1.9590999999999998
129,wa,1.808,8274,V2,2.3504
129,wa,4.103,24,V2,5.3339
129,wa,5.305,9492,V2,6.8965
129,li,0.006,724,V2,0.0078000000000000005
129,li,0.028,344,V2,0.0364
129,li,0.034,366,V2,0.0442
129,li,0.038,28,V2,0.0494
129,li,0.055,7782,V2,0.07150000000000001
129,li,0.072,10842,V2,0.0936
129,li,0.112,27,V2,0.1456
129,li,0.134,6728,V2,0.17420000000000002
6,fb,0.02,5,V2,0.026000000000000002
6,fb,0.024,553,V2,0.031200000000000002
6,fb,0.026,1,V2,0.0338
6,fb,0.027,3,V2,0.0351
6,fb,0.04,32,V2,0.052000000000000005
6,fb,0.051,9635,V2,0.0663
6,fb,0.054,2,V2,0.0702
6,fb,0.055,1,V2,0.07150000000000001
6,fb,0.067,3432,V2,0.08710000000000001
6,fb,0.078,1,V2,0.1014
6,fb,0.087,1,V2,0.11309999999999999
6,fb,0.098,15870,V2,0.1274
6,fb,0.1,15872,V2,0.13
6,fb,0.107,8166,V2,0.1391
6,fb,0.167,180,V2,0.21710000000000002
6,fb,0.272,669,V2,0.3536
6,fb,0.307,94339,V2,0.3991
6,vi,0.008,8730,V2,0.010400000000000001
6,vi,0.011,215,V2,0.0143
6,vi,0.015,20786,V2,0.0195
6,vi,0.016,19,V2,0.020800000000000003
6,vi,0.019,20786,V2,0.0247
6,vi,0.02,27,V2,0.026000000000000002
6,vi,0.048,10398,V2,0.062400000000000004
6,vi,0.063,949,V2,0.0819
6,vi,0.083,7042,V2,0.10790000000000001
6,vi,0.087,2,V2,0.11309999999999999
6,vi,0.116,1,V2,0.15080000000000002
6,vi,0.12,14,V2,0.156
6,vi,0.134,693,V2,0.17420000000000002
6,tg,0.091,571,V2,0.1183
6,tg,0.142,7,V2,0.1846
6,tg,0.227,14752,V2,0.29510000000000003
6,tg,0.244,1,V2,0.3172
6,tg,0.268,2866,V2,0.34840000000000004
6,tg,0.334,17,V2,0.43420000000000003
6,tg,0.371,184,V2,0.4823
6,tg,0.4,795,V2,0.52
6,tg,0.467,12024,V2,0.6071000000000001
6,tg,0.532,128,V2,0.6916000000000001
6,tg,0.56,12024,V2,0.7280000000000001
6,tg,0.6,4197,V2,0.78
6,tg,0.668,91978,V2,0.8684000000000001
6,ig,0.014,1241,V2,0.0182
6,ig,0.015,5,V2,0.0195
6,ig,0.027,16,V2,0.0351
6,ig,0.028,1,V2,0.0364
6,ig,0.032,577,V2,0.041600000000000005
6,ig,0.033,1000,V2,0.0429
6,ig,0.036,303,V2,0.0468
6,ig,0.039,1,V2,0.0507
6,ig,0.04,441,V2,0.052000000000000005
6,ig,0.042,7000,V2,0.0546
6,ig,0.054,30483,V2,0.0702
6,ig,0.055,17042,V2,0.07150000000000001
6,ig,0.067,793,V2,0.08710000000000001
6,ig,0.098,1,V2,0.1274
6,ig,0.1,95862,V2,0.13
6,tw,0.004,8,V2,0.005200000000000001
6,tw,0.006,547,V2,0.0078000000000000005
6,tw,0.007,738,V2,0.0091
6,tw,0.008,2782,V2,0.010400000000000001
6,tw,0.011,21066,V2,0.0143
6,tw,0.046,20810,V2,0.0598
6,tw,0.054,1,V2,0.0702
6,tw,0.067,10404,V2,0.08710000000000001
6,tw,0.078,1,V2,0.1014
6,tw,0.098,1,V2,0.1274
6,tw,0.114,4276,V2,0.1482
6,tw,0.151,14178,V2,0.1963
6,wa,0.091,1,V2,0.1183
6,wa,0.139,320,V2,0.18070000000000003
6,wa,0.16,142,V2,0.20800000000000002
6,wa,0.163,600,V2,0.2119
6,wa,0.231,8,V2,0.3003
6,wa,0.236,1,V2,0.3068
6,wa,0.267,10695,V2,0.3471
6,wa,0.332,29,V2,0.43160000000000004
6,wa,0.338,318,V2,0.43940000000000007
6,wa,0.534,1021,V2,0.6942
6,wa,0.634,8411,V2,0.8242
6,wa,0.667,13852,V2,0.8671000000000001
6,wa,0.786,105754,V2,1.0218
6,sn,0.004,731,V2,0.005200000000000001
6,sn,0.006,712,V2,0.0078000000000000005
6,sn,0.008,9267,V2,0.010400000000000001
6,sn,0.018,31,V2,0.0234
6,sn,0.019,21,V2,0.0247
6,sn,0.02,14,V2,0.026000000000000002
6,sn,0.031,242,V2,0.0403
6,sn,0.038,20810,V2,0.0494
6,sn,0.098,1,V2,0.1274
6,sn,0.117,1,V2,0.1521
6,sn,0.185,20810,V2,0.2405
6,sn,0.2,10404,V2,0.26
6,sn,0.376,219,V2,0.4888
6,sn,0.502,6877,V2,0.6526000000000001
6,li,0.004,21,V2,0.005200000000000001
6,li,0.006,756,V2,0.0078000000000000005
6,li,0.008,9461,V2,0.010400000000000001
6,li,0.011,229,V2,0.0143
6,li,0.031,728,V2,0.0403
6,li,0.038,31214,V2,0.0494
6,li,0.048,1,V2,0.062400000000000004
6,li,0.05,20810,V2,0.065
6,li,0.054,4304,V2,0.0702
6,li,0.071,13234,V2,0.0923
86,fb,0.023,314,V2,0.0299
86,fb,0.054,2,V2,0.0702
86,fb,0.067,5512,V2,0.08710000000000001
86,fb,0.087,1,V2,0.11309999999999999
86,fb,0.16,275,V2,0.20800000000000002
86,fb,0.171,36690,V2,0.22230000000000003
86,fb,0.2,2204,V2,0.26
86,fb,0.254,96,V2,0.3302
86,fb,0.267,12534,V2,0.3471
86,fb,0.27,2210,V2,0.35100000000000003
86,fb,0.292,69174,V2,0.3796
86,tg,0.4,5627,V2,0.52
86,tg,1.12,97572,V2,1.4560000000000002
86,tg,1.188,98831,V2,1.5444
86,tg,1.25,200,V2,1.625
86,tg,1.8,95590,V2,2.3400000000000003
86,tg,3.397,880,V2,4.4161
86,tg,4.061,90,V2,5.2793
86,tg,6.475,12769,V2,8.4175
86,tg,7.073,5,V2,9.1949
86,tg,8.271,3100,V2,10.752300000000002
86,tg,8.471,3094,V2,11.0123
86,tg,11.052,124,V2,14.3676
86,ig,0.054,1,V2,0.0702
86,ig,0.055,702,V2,0.07150000000000001
86,ig,0.067,3650,V2,0.08710000000000001
86,ig,0.098,1,V2,0.1274
86,ig,0.122,615,V2,0.1586
86,ig,0.127,6821,V2,0.1651
86,ig,0.138,36673,V2,0.17940000000000003
86,ig,0.142,108442,V2,0.1846
86,wa,1.267,36280,V2,1.6471
86,wa,2.471,92449,V2,3.2123000000000004
86,wa,4.084,85,V2,5.3092
86,wa,4.15,734,V2,5.3950000000000005
86,wa,5.89,12155,V2,7.657
86,wa,7.059,2624,V2,9.1767
86,wa,7.172,2630,V2,9.3236
86,wa,7.958,140,V2,10.3454
86,tw,0.054,1,V2,0.0702
86,tw,0.086,6,V2,0.1118
86,tw,0.098,1,V2,0.1274
86,tw,0.115,215,V2,0.14950000000000002
86,tw,0.135,3769,V2,0.17550000000000002
86,tw,0.154,912,V2,0.20020000000000002
86,tw,0.179,3106,V2,0.2327
86,tw,0.235,3,V2,0.3055
86,tw,0.236,91,V2,0.3068
86,tw,0.314,143841,V2,0.4082
86,li,0.03,1898,V2,0.039
86,li,0.034,96,V2,0.0442
86,li,0.038,669,V2,0.0494
86,li,0.04,708,V2,0.052000000000000005
86,li,0.051,50984,V2,0.0663
86,vi,0.116,1,V2,0.15080000000000002
86,vi,0.197,36513,V2,0.2561
86,vi,0.234,6,V2,0.3042
86,vi,0.402,12794,V2,0.5226000000000001
86,vi,0.411,93312,V2,0.5343
63,fb,0.054,1,V2,0.0702
63,fb,0.067,433,V2,0.08710000000000001
63,fb,0.074,2850,V2,0.0962
63,fb,0.08,2666,V2,0.10400000000000001
63,fb,0.087,1,V2,0.11309999999999999
63,fb,0.467,302,V2,0.6071000000000001
63,fb,0.508,689,V2,0.6604
63,fb,0.835,157,V2,1.0855
63,vi,0.004,568,V2,0.005200000000000001
63,vi,0.048,294,V2,0.062400000000000004
63,vi,0.059,5194,V2,0.0767
63,vi,0.079,5318,V2,0.1027
63,vi,0.116,1,V2,0.15080000000000002
63,vi,0.267,303,V2,0.3471
63,vi,0.835,918,V2,1.0855
63,tg,1.367,2,V2,1.7771000000000001
63,tg,1.692,84,V2,2.1996
63,tg,1.754,3,V2,2.2802000000000002
63,tg,2.016,31,V2,2.6208
63,tg,2.471,5420,V2,3.2123000000000004
63,tg,2.488,5296,V2,3.2344
63,tg,4.422,116,V2,5.7486
63,ig,0.054,1,V2,0.0702
63,ig,0.067,405,V2,0.08710000000000001
63,ig,0.087,4090,V2,0.11309999999999999
63,ig,0.098,1,V2,0.1274
63,ig,0.215,4070,V2,0.2795
63,ig,0.243,687,V2,0.3159
63,ig,0.267,288,V2,0.3471
63,ig,0.435,150,V2,0.5655
63,tw,0.006,648,V2,0.0078000000000000005
63,tw,0.032,378,V2,0.041600000000000005
63,tw,0.048,5926,V2,0.062400000000000004
63,tw,0.066,6050,V2,0.0858
63,tw,0.098,1,V2,0.1274
63,tw,0.2,303,V2,0.26
63,tw,0.402,949,V2,0.5226000000000001
63,wa,0.337,1,V2,0.43810000000000004
63,wa,0.634,531,V2,0.8242
63,wa,1.511,16,V2,1.9643
63,wa,1.687,192,V2,2.1931000000000003
63,wa,1.747,63,V2,2.2711
63,wa,2.301,70,V2,2.9913000000000003
63,wa,2.353,5284,V2,3.0589000000000004
63,wa,2.824,5406,V2,3.6712
63,wa,3.316,10,V2,4.3107999999999995
63,wa,8.471,142,V2,11.0123
63,li,0.006,664,V2,0.0078000000000000005
63,li,0.022,378,V2,0.0286
63,li,0.031,5938,V2,0.0403
63,li,0.042,6062,V2,0.0546
63,li,0.066,147,V2,0.0858
63,li,0.079,768,V2,0.1027
34,fb,0.054,2,V2,0.0702
34,fb,0.067,341,V2,0.08710000000000001
34,fb,0.087,1,V2,0.11309999999999999
34,fb,0.098,8944,V2,0.1274
34,fb,0.119,235,V2,0.1547
34,fb,0.134,9808,V2,0.17420000000000002
34,tg,0.88,254,V2,1.1440000000000001
34,tg,1.042,5,V2,1.3546
34,tg,2.238,8896,V2,2.9094
34,tg,2.409,8896,V2,3.1317
34,tg,3.243,116,V2,4.2159
34,ig,0.054,258,V2,0.0702
34,ig,0.067,764,V2,0.08710000000000001
34,ig,0.095,8418,V2,0.12350000000000001
34,ig,0.098,1,V2,0.1274
34,ig,0.104,8418,V2,0.1352
34,ig,0.118,801,V2,0.1534
34,tw,0.006,507,V2,0.0078000000000000005
34,tw,0.046,13,V2,0.0598
34,tw,0.054,1,V2,0.0702
34,tw,0.098,1,V2,0.1274
34,tw,0.234,386,V2,0.3042
34,tw,0.316,9028,V2,0.4108
34,tw,0.324,9028,V2,0.4212
34,tw,0.502,760,V2,0.6526000000000001
34,wa,0.252,1552,V2,0.3276
34,wa,0.337,1,V2,0.43810000000000004
34,wa,0.634,640,V2,0.8242
34,wa,0.822,6,V2,1.0686
34,wa,0.828,353,V2,1.0764
34,wa,1.692,8852,V2,2.1996
34,wa,1.703,8852,V2,2.2139
34,wa,1.769,128,V2,2.2997
34,vi,0.067,9010,V2,0.08710000000000001
34,vi,0.074,867,V2,0.0962
34,vi,0.076,9010,V2,0.0988
34,vi,0.1,332,V2,0.13
34,vi,0.116,1,V2,0.15080000000000002
34,vi,0.118,722,V2,0.1534
34,li,0.006,748,V2,0.0078000000000000005
34,li,0.023,9028,V2,0.0299
34,li,0.027,2075,V2,0.0351
34,li,0.034,10162,V2,0.0442
34,sn,0.054,9028,V2,0.0702
34,sn,0.08,9028,V2,0.10400000000000001
34,sn,0.083,747,V2,0.10790000000000001
34,sn,0.098,1,V2,0.1274
34,sn,0.117,1,V2,0.1521
34,sn,0.118,647,V2,0.1534
1,fb,0.054,1,V2,0.0702
1,fb,0.067,10175,V2,0.08710000000000001
1,fb,0.087,1,V2,0.11309999999999999
1,fb,0.195,86,V2,0.2535
1,fb,0.283,471,V2,0.3679
1,fb,0.292,6,V2,0.3796
1,fb,0.334,1320,V2,0.43420000000000003
1,fb,0.568,5,V2,0.7384
1,fb,0.891,2,V2,1.1583
1,fb,0.946,1542,V2,1.2298
1,fb,1.067,853,V2,1.3871
1,vi,0.116,1,V2,0.15080000000000002
1,vi,0.656,723,V2,0.8528000000000001
1,vi,0.659,2106,V2,0.8567
1,vi,1.264,2,V2,1.6432
1,vi,1.446,483,V2,1.8798
1,vi,2.016,2334,V2,2.6208
1,vi,2.211,2475,V2,2.8743
1,ig,0.04,702,V2,0.052000000000000005
1,ig,0.054,1,V2,0.0702
1,ig,0.055,615,V2,0.07150000000000001
1,ig,0.06,5000,V2,0.078
1,ig,0.067,8891,V2,0.08710000000000001
1,ig,0.098,1,V2,0.1274
1,ig,0.118,678,V2,0.1534
1,ig,0.185,493,V2,0.2405
1,ig,0.267,2664,V2,0.3471
1,ig,0.564,2,V2,0.7332
1,ig,0.635,2904,V2,0.8255
1,ig,0.667,142,V2,0.8671000000000001
1,tw,0.006,557,V2,0.0078000000000000005
1,tw,0.011,495,V2,0.0143
1,tw,0.018,3,V2,0.0234
1,tw,0.022,6,V2,0.0286
1,tw,0.098,1,V2,0.1274
1,tw,0.311,2670,V2,0.4043
1,tw,0.479,2916,V2,0.6227
1,tw,0.502,732,V2,0.6526000000000001
1,sn,0.098,1,V2,0.1274
1,sn,0.117,1,V2,0.1521
1,sn,0.406,268,V2,0.5278
1,sn,0.479,6,V2,0.6227
1,sn,1.068,2,V2,1.3884
1,sn,1.086,1992,V2,1.4118000000000002
1,sn,1.118,171,V2,1.4534000000000002
1,sn,1.208,256,V2,1.5704
1,sn,1.242,2076,V2,1.6146
1,sn,1.266,829,V2,1.6458000000000002
1,li,0.006,633,V2,0.0078000000000000005
1,li,0.016,6,V2,0.020800000000000003
1,li,0.035,2670,V2,0.045500000000000006
1,li,0.038,495,V2,0.0494
1,li,0.048,2916,V2,0.062400000000000004
1,li,0.051,754,V2,0.0663
1,wa,0.415,495,V2,0.5395
1,wa,0.507,1059,V2,0.6591
1,wa,0.534,849,V2,0.6942
1,wa,2.135,2,V2,2.7754999999999996
1,wa,2.211,101,V2,2.8743
1,tg,1.25,91163,V2,1.625
1,tg,2.653,93,V2,3.4489
1,tg,2.72,6,V2,3.5360000000000005
1,tg,5.158,66,V2,6.705400000000001
4,fb,0.038,17,V2,0.0494
4,fb,0.043,927,V2,0.0559
4,fb,0.054,2,V2,0.0702
4,fb,0.067,14200,V2,0.08710000000000001
4,fb,0.087,1,V2,0.11309999999999999
4,fb,0.091,1,V2,0.1183
4,fb,0.096,7000,V2,0.12480000000000001
4,fb,0.103,1,V2,0.1339
4,fb,0.112,300,V2,0.1456
4,fb,0.136,1,V2,0.1768
4,fb,0.162,1044,V2,0.2106
4,fb,0.167,1903,V2,0.21710000000000002
4,vi,0.008,215,V2,0.010400000000000001
4,vi,0.01,2405,V2,0.013000000000000001
4,vi,0.063,974,V2,0.0819
4,vi,0.098,1,V2,0.1274
4,vi,0.106,3024,V2,0.1378
4,vi,0.115,727,V2,0.14950000000000002
4,vi,0.116,1,V2,0.15080000000000002
4,vi,0.147,39293,V2,0.1911
4,vi,0.151,7136,V2,0.1963
4,vi,0.181,7136,V2,0.2353
4,vi,0.185,1015,V2,0.2405
4,tg,0.158,476,V2,0.2054
4,tg,0.264,252,V2,0.3432
4,tg,0.271,975,V2,0.35230000000000006
4,tg,0.279,1,V2,0.3627
4,tg,0.4,638,V2,0.52
4,tg,0.534,40725,V2,0.6942
4,tg,0.759,3018,V2,0.9867
4,tg,1.084,7106,V2,1.4092000000000002
4,tg,1.086,7211,V2,1.4118000000000002
4,ig,0.02,7,V2,0.026000000000000002
4,ig,0.045,430,V2,0.058499999999999996
4,ig,0.054,2,V2,0.0702
4,ig,0.063,1,V2,0.0819
4,ig,0.066,2130,V2,0.0858
4,ig,0.067,3550,V2,0.08710000000000001
4,ig,0.072,973,V2,0.0936
4,ig,0.095,5368,V2,0.12350000000000001
4,ig,0.098,1,V2,0.1274
4,ig,0.107,38810,V2,0.1391
4,ig,0.114,5368,V2,0.1482
4,ig,0.12,709,V2,0.156
4,ig,0.251,129,V2,0.32630000000000003
4,tw,0.004,253,V2,0.005200000000000001
4,tw,0.008,1752,V2,0.010400000000000001
4,tw,0.022,975,V2,0.0286
4,tw,0.039,683,V2,0.0507
4,tw,0.054,1,V2,0.0702
4,tw,0.084,3030,V2,0.1092
4,tw,0.087,1,V2,0.11309999999999999
4,tw,0.098,1,V2,0.1274
4,tw,0.12,7142,V2,0.156
4,tw,0.126,7142,V2,0.1638
4,tw,0.134,38189,V2,0.17420000000000002
4,wa,0.263,217,V2,0.34190000000000004
4,wa,0.271,1908,V2,0.35230000000000006
4,wa,0.272,1,V2,0.3536
4,wa,0.337,1,V2,0.43810000000000004
4,wa,0.586,1,V2,0.7618
4,wa,0.634,4634,V2,0.8242
4,wa,0.64,45856,V2,0.8320000000000001
4,wa,0.759,2118,V2,0.9867
4,wa,1.084,4614,V2,1.4092000000000002
4,wa,1.086,4768,V2,1.4118000000000002
4,li,0.004,253,V2,0.005200000000000001
4,li,0.006,686,V2,0.0078000000000000005
4,li,0.008,2084,V2,0.010400000000000001
4,li,0.035,975,V2,0.045500000000000006
4,li,0.048,1,V2,0.062400000000000004
4,li,0.06,3030,V2,0.078
4,li,0.079,19969,V2,0.1027
48,fb,0.046,766,V2,0.0598
48,fb,0.052,15,V2,0.0676
48,fb,0.054,2,V2,0.0702
48,fb,0.066,555,V2,0.0858
48,fb,0.067,2579,V2,0.08710000000000001
48,fb,0.087,1,V2,0.11309999999999999
48,fb,0.152,445,V2,0.1976
48,fb,0.198,329,V2,0.2574
48,fb,0.234,54,V2,0.3042
48,fb,0.242,662,V2,0.3146
48,fb,0.399,25206,V2,0.5187
48,fb,0.4,57,V2,0.52
48,fb,0.475,29472,V2,0.6174999999999999
48,fb,0.487,1,V2,0.6331
48,fb,0.596,77,V2,0.7748
48,fb,0.835,8837,V2,1.0855
48,vi,0.014,3532,V2,0.0182
48,vi,0.1,600,V2,0.13
48,vi,0.116,2,V2,0.15080000000000002
48,vi,0.12,2762,V2,0.156
48,vi,0.135,54,V2,0.17550000000000002
48,vi,0.2,648,V2,0.26
48,vi,0.268,31156,V2,0.34840000000000004
48,vi,0.34,748,V2,0.44200000000000006
48,vi,0.479,333,V2,0.6227
48,vi,0.627,77,V2,0.8151
48,vi,0.668,26746,V2,0.8684000000000001
48,vi,0.835,38942,V2,1.0855
48,tg,0.4,432,V2,0.52
48,tg,0.658,291,V2,0.8554
48,tg,0.682,1718,V2,0.8866
48,tg,0.859,456,V2,1.1167
48,tg,1.027,54,V2,1.3351
48,tg,1.072,600,V2,1.3936000000000002
48,tg,2.177,48,V2,2.8301000000000003
48,tg,2.236,187,V2,2.9068000000000005
48,tg,2.416,1148,V2,3.1408
48,tg,2.586,19614,V2,3.3618
48,tg,3.316,5,V2,4.3107999999999995
48,tg,3.538,22944,V2,4.5994
48,tg,5.895,35369,V2,7.6635
48,ig,0.014,5000,V2,0.0182
48,ig,0.042,325,V2,0.0546
48,ig,0.054,2,V2,0.0702
48,ig,0.059,2,V2,0.0767
48,ig,0.06,399,V2,0.078
48,ig,0.067,653,V2,0.08710000000000001
48,ig,0.096,439,V2,0.12480000000000001
48,ig,0.098,1,V2,0.1274
48,ig,0.116,1,V2,0.15080000000000002
48,ig,0.134,48,V2,0.17420000000000002
48,ig,0.138,706,V2,0.17940000000000003
48,ig,0.2,56,V2,0.26
48,ig,0.263,77,V2,0.34190000000000004
48,ig,0.268,30940,V2,0.34840000000000004
48,ig,0.363,26548,V2,0.4719
48,ig,0.395,545,V2,0.5135000000000001
48,ig,0.752,28330,V2,0.9776
48,tw,0.006,570,V2,0.0078000000000000005
48,tw,0.014,1489,V2,0.0182
48,tw,0.015,42,V2,0.0195
48,tw,0.02,77,V2,0.026000000000000002
48,tw,0.032,600,V2,0.041600000000000005
48,tw,0.054,1,V2,0.0702
48,tw,0.06,580,V2,0.078
48,tw,0.078,333,V2,0.1014
48,tw,0.098,2,V2,0.1274
48,tw,0.134,69,V2,0.17420000000000002
48,tw,0.162,26718,V2,0.2106
48,tw,0.226,225,V2,0.2938
48,tw,0.267,30636,V2,0.3471
48,tw,0.302,33313,V2,0.3926
48,wa,0.262,1000,V2,0.3406
48,wa,1.096,849,V2,1.4248
48,wa,1.205,10,V2,1.5665000000000002
48,wa,1.22,600,V2,1.586
48,wa,1.25,1200,V2,1.625
48,wa,1.51,36,V2,1.963
48,wa,1.608,18298,V2,2.0904000000000003
48,wa,1.779,243,V2,2.3127
48,wa,1.916,5,V2,2.4908
48,wa,1.99,946,V2,2.587
48,wa,2.059,96,V2,2.6767000000000003
48,wa,2.651,21478,V2,3.4463
48,wa,2.942,12,V2,3.8246
48,wa,3.438,1,V2,4.4694
48,wa,3.671,142,V2,4.7722999999999995
48,li,0.011,453,V2,0.0143
48,li,0.024,558,V2,0.031200000000000002
48,li,0.036,54,V2,0.0468
48,li,0.038,333,V2,0.0494
48,li,0.04,2762,V2,0.052000000000000005
48,li,0.058,26748,V2,0.07540000000000001
48,li,0.067,69,V2,0.08710000000000001
48,li,0.076,31158,V2,0.0988
48,li,0.098,1,V2,0.1274
48,li,0.226,927,V2,0.2938
48,li,0.302,38093,V2,0.3926
83,fb,0.054,2,V2,0.0702
83,fb,0.067,422,V2,0.08710000000000001
83,fb,0.083,210,V2,0.10790000000000001
83,fb,0.087,1,V2,0.11309999999999999
83,fb,0.09,210,V2,0.11699999999999999
83,fb,0.251,814,V2,0.32630000000000003
83,vi,0.116,1,V2,0.15080000000000002
83,vi,0.334,1962,V2,0.43420000000000003
83,vi,0.4,1962,V2,0.52
83,vi,0.431,26,V2,0.5603
83,vi,1.51,1467,V2,1.963
83,tg,0.42,1,V2,0.546
83,tg,2.353,2604,V2,3.0589000000000004
83,tg,2.824,2604,V2,3.6712
83,tg,3.39,145,V2,4.407
83,ig,0.054,2,V2,0.0702
83,ig,0.055,707,V2,0.07150000000000001
83,ig,0.067,334,V2,0.08710000000000001
83,ig,0.098,1,V2,0.1274
83,ig,0.151,96,V2,0.1963
83,wa,0.337,1,V2,0.43810000000000004
83,wa,0.538,29,V2,0.6994
83,wa,0.634,797,V2,0.8242
83,wa,1.51,5,V2,1.963
83,wa,1.808,5278,V2,2.3504
83,sn,0.075,2118,V2,0.0975
83,sn,0.096,676,V2,0.12480000000000001
83,sn,0.098,1,V2,0.1274
83,sn,0.1,2118,V2,0.13
83,sn,0.117,1,V2,0.1521
83,sn,0.251,196,V2,0.32630000000000003
83,tw,0.006,613,V2,0.0078000000000000005
83,tw,0.054,1,V2,0.0702
83,tw,0.066,54,V2,0.0858
83,tw,0.067,2628,V2,0.08710000000000001
83,tw,0.09,2628,V2,0.11699999999999999
83,tw,0.098,1,V2,0.1274
83,tw,0.251,650,V2,0.32630000000000003
83,li,0.006,729,V2,0.0078000000000000005
83,li,0.055,2628,V2,0.07150000000000001
83,li,0.059,54,V2,0.0767
83,li,0.072,2628,V2,0.0936
83,li,0.084,893,V2,0.1092
77,tg,0.4,420,V2,0.52
77,tg,2.813,476,V2,3.6569000000000003
77,tg,3.153,476,V2,4.0989
77,tg,3.832,5,V2,4.9816
77,tg,4.236,130,V2,5.5068
77,ig,0.054,2,V2,0.0702
77,ig,0.067,349,V2,0.08710000000000001
77,ig,0.098,1,V2,0.1274
77,ig,0.167,484,V2,0.21710000000000002
77,ig,0.177,1164,V2,0.2301
77,tw,0.006,623,V2,0.0078000000000000005
77,tw,0.038,500,V2,0.0494
77,tw,0.05,500,V2,0.065
77,tw,0.054,1,V2,0.0702
77,tw,0.098,1,V2,0.1274
77,tw,0.502,810,V2,0.6526000000000001
77,wa,2.948,135,V2,3.8324000000000003
77,vi,0.082,622,V2,0.10660000000000001
77,vi,0.116,1,V2,0.15080000000000002
77,vi,0.167,464,V2,0.21710000000000002
77,vi,0.2,464,V2,0.26
77,vi,0.243,863,V2,0.3159
77,li,0.026,1000,V2,0.0338
77,li,0.034,679,V2,0.0442
77,li,0.046,499,V2,0.0598
77,fb,0.054,2,V2,0.0702
77,fb,0.067,736,V2,0.08710000000000001
77,fb,0.087,1,V2,0.11309999999999999
77,fb,0.16,492,V2,0.20800000000000002
77,fb,0.162,492,V2,0.2106
77,fb,0.177,610,V2,0.2301
24,fb,0.015,1,V2,0.0195
24,fb,0.054,1,V2,0.0702
24,fb,0.067,941,V2,0.08710000000000001
24,fb,0.087,1,V2,0.11309999999999999
24,fb,0.163,638,V2,0.2119
24,fb,0.187,500,V2,0.2431
24,fb,0.302,154,V2,0.3926
24,tg,0.4,553,V2,0.52
24,tg,0.6,500,V2,0.78
24,tg,1.51,128,V2,1.963
24,ig,0.006,220,V2,0.0078000000000000005
24,ig,0.054,1,V2,0.0702
24,ig,0.067,683,V2,0.08710000000000001
24,ig,0.094,500,V2,0.1222
24,ig,0.098,1,V2,0.1274
24,ig,0.134,141,V2,0.17420000000000002
24,tw,0.074,733,V2,0.0962
24,tw,0.098,1,V2,0.1274
24,tw,0.134,506,V2,0.17420000000000002
24,wa,0.3,5000,V2,0.39
24,wa,0.337,1,V2,0.43810000000000004
24,wa,0.534,500,V2,0.6942
24,wa,0.634,347,V2,0.8242
24,wa,0.652,360,V2,0.8476
24,wa,1.51,105,V2,1.963
24,vi,0.067,741,V2,0.08710000000000001
24,vi,0.116,1,V2,0.15080000000000002
24,vi,0.14,503,V2,0.18200000000000002
24,vi,0.2,500,V2,0.26
24,vi,0.335,132,V2,0.43550000000000005
24,sn,0.098,1,V2,0.1274
24,sn,0.117,1,V2,0.1521
24,sn,0.234,874,V2,0.3042
7,fb,0.054,1,V2,0.0702
7,fb,0.067,985,V2,0.08710000000000001
7,fb,0.074,827,V2,0.0962
7,fb,0.087,1,V2,0.11309999999999999
7,fb,0.106,1,V2,0.1378
7,fb,0.146,1,V2,0.1898
7,fb,0.251,133,V2,0.32630000000000003
7,tg,0.4,459,V2,0.52
7,tg,0.42,1,V2,0.546
7,tg,0.522,143,V2,0.6786000000000001
7,tg,0.746,1,V2,0.9698
7,tg,1.51,117,V2,1.963
7,ig,0.027,885,V2,0.0351
7,ig,0.054,8029,V2,0.0702
7,ig,0.059,1,V2,0.0767
7,ig,0.067,1152,V2,0.08710000000000001
7,ig,0.083,654,V2,0.10790000000000001
7,ig,0.098,1,V2,0.1274
7,ig,0.134,109,V2,0.17420000000000002
7,wa,0.357,1,V2,0.4641
